"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 20, 2004","1,728.80","1,734.05","1,741.55","1,725.30","132.55M","-0.28%"
"Sep 17, 2004","1,733.65","1,702.70","1,736.40","1,702.70","159.70M","1.64%"
"Sep 16, 2004","1,705.70","1,683.60","1,708.00","1,677.35","139.09M","1.34%"
"Sep 15, 2004","1,683.20","1,685.70","1,694.45","1,675.85","104.92M","-0.14%"
"Sep 14, 2004","1,685.55","1,675.20","1,686.80","1,668.45","90.53M","0.62%"
"Sep 13, 2004","1,675.20","1,668.25","1,681.75","1,668.05","81.53M","0.39%"
"Sep 10, 2004","1,668.75","1,649.45","1,670.95","1,642.35","78.60M","1.20%"
"Sep 09, 2004","1,649.00","1,656.25","1,662.40","1,640.25","86.88M","-0.44%"
"Sep 08, 2004","1,656.25","1,650.60","1,658.85","1,648.25","75.59M","0.37%"
"Sep 07, 2004","1,650.15","1,643.95","1,653.15","1,641.80","73.20M","0.37%"
"Sep 06, 2004","1,644.00","1,634.60","1,649.15","1,634.45","68.88M","0.61%"
"Sep 03, 2004","1,634.10","1,629.65","1,636.10","1,622.10","81.21M","0.29%"
"Sep 02, 2004","1,629.30","1,635.50","1,641.25","1,619.90","73.76M","-0.38%"
"Sep 01, 2004","1,635.45","1,631.70","1,640.55","1,631.10","80.87M","0.23%"
"Aug 31, 2004","1,631.75","1,628.50","1,634.80","1,618.30","92.19M","0.20%"
"Aug 30, 2004","1,628.45","1,609.45","1,629.90","1,609.20","62.84M","1.21%"
"Aug 27, 2004","1,609.00","1,610.85","1,617.25","1,600.15","66.37M","-0.11%"
"Aug 26, 2004","1,610.75","1,595.75","1,613.25","1,593.45","96.02M","0.94%"
"Aug 25, 2004","1,595.70","1,592.20","1,598.55","1,586.35","70.78M","0.26%"
"Aug 24, 2004","1,591.60","1,578.20","1,597.90","1,578.05","94.20M","0.85%"
"Aug 23, 2004","1,578.20","1,590.90","1,595.55","1,573.70","128.55M","-0.76%"
"Aug 20, 2004","1,590.35","1,609.20","1,610.60","1,584.05","108.92M","-1.17%"
"Aug 19, 2004","1,609.20","1,581.90","1,612.50","1,581.90","111.17M","1.73%"
"Aug 18, 2004","1,581.80","1,604.15","1,604.15","1,577.25","105.91M","-1.41%"
"Aug 17, 2004","1,604.35","1,624.00","1,628.45","1,597.45","139.52M","0.33%"
"Aug 16, 2004","1,599.15","1,598.20","1,612.70","1,591.60","142.52M","0.06%"
"Aug 13, 2004","1,598.20","1,598.20","1,612.70","1,591.60","110.48M","-0.56%"
"Aug 12, 2004","1,607.20","1,624.30","1,629.15","1,599.50","125.12M","-0.89%"
"Aug 11, 2004","1,621.60","1,652.10","1,658.90","1,616.85","138.80M","-1.85%"
"Aug 10, 2004","1,652.15","1,642.75","1,656.60","1,637.70","120.50M","0.58%"
"Aug 09, 2004","1,642.60","1,633.25","1,644.40","1,617.05","107.65M","0.56%"
"Aug 06, 2004","1,633.40","1,654.85","1,658.70","1,626.70","141.54M","-1.30%"
"Aug 05, 2004","1,654.95","1,626.40","1,656.25","1,626.40","134.33M","1.75%"
"Aug 04, 2004","1,626.55","1,631.30","1,635.95","1,618.20","105.08M","-0.25%"
"Aug 03, 2004","1,630.60","1,639.95","1,648.35","1,626.30","135.83M","-0.52%"
"Aug 02, 2004","1,639.05","1,631.55","1,643.80","1,627.25","96.48M","0.41%"
"Jul 30, 2004","1,632.30","1,618.90","1,638.70","1,609.90","151.00M","0.84%"
"Jul 29, 2004","1,618.70","1,594.70","1,624.30","1,590.15","167.18M","1.54%"
"Jul 28, 2004","1,594.15","1,600.85","1,609.45","1,586.15","147.02M","-0.41%"
"Jul 27, 2004","1,600.75","1,617.95","1,629.35","1,597.20","167.54M","-1.07%"
"Jul 26, 2004","1,618.00","1,602.15","1,620.35","1,584.65","138.96M","1.02%"
"Jul 23, 2004","1,601.60","1,587.60","1,610.85","1,587.60","152.83M","0.22%"
"Jul 22, 2004","1,598.10","1,581.60","1,609.55","1,580.95","170.68M","1.06%"
"Jul 21, 2004","1,581.40","1,566.15","1,600.70","1,562.90","112.76M","0.98%"
"Jul 20, 2004","1,566.10","1,571.70","1,581.05","1,555.55","121.19M","-0.35%"
"Jul 19, 2004","1,571.60","1,559.20","1,582.35","1,556.55","112.37M","0.82%"
"Jul 16, 2004","1,558.80","1,538.15","1,562.00","1,533.65","138.32M","1.26%"
"Jul 15, 2004","1,539.40","1,523.10","1,543.25","1,517.80","141.17M","1.09%"
"Jul 14, 2004","1,522.75","1,535.10","1,552.25","1,519.35","110.00M","-1.08%"
"Jul 13, 2004","1,539.30","1,560.00","1,569.75","1,530.60","79.36M","-1.13%"
"Jul 12, 2004","1,556.95","1,548.60","1,562.80","1,537.70","82.41M","0.24%"
"Jul 09, 2004","1,553.20","1,517.45","1,557.75","1,472.55","104.35M","2.31%"
"Jul 08, 2004","1,518.15","1,567.25","1,586.55","1,504.50","204.44M","-3.11%"
"Jul 07, 2004","1,566.80","1,558.05","1,578.50","1,551.35","159.59M","0.55%"
"Jul 06, 2004","1,558.25","1,526.65","1,561.00","1,524.15","131.32M","2.06%"
"Jul 05, 2004","1,526.85","1,537.55","1,546.00","1,522.90","101.16M","-0.69%"
"Jul 02, 2004","1,537.50","1,537.05","1,547.65","1,516.15","127.49M","0.02%"
"Jul 01, 2004","1,537.20","1,506.65","1,539.15","1,504.55","113.01M","2.10%"
"Jun 30, 2004","1,505.60","1,518.70","1,532.15","1,501.70","132.03M","-0.84%"
"Jun 29, 2004","1,518.30","1,514.35","1,528.50","1,503.30","135.42M","0.26%"
"Jun 28, 2004","1,514.35","1,488.60","1,516.95","1,488.60","127.92M","1.74%"
"Jun 25, 2004","1,488.50","1,471.50","1,494.00","1,459.55","148.72M","1.21%"
"Jun 24, 2004","1,470.75","1,445.35","1,474.30","1,437.90","136.46M","1.70%"
"Jun 23, 2004","1,446.10","1,474.80","1,481.45","1,442.55","102.70M","-1.94%"
"Jun 22, 2004","1,474.70","1,482.85","1,489.60","1,467.65","90.06M","-0.49%"
"Jun 21, 2004","1,482.00","1,490.75","1,499.80","1,478.85","80.29M","-0.62%"
"Jun 18, 2004","1,491.20","1,511.95","1,515.05","1,485.05","89.86M","-1.38%"
"Jun 17, 2004","1,512.05","1,494.70","1,519.20","1,482.20","88.06M","1.16%"
"Jun 16, 2004","1,494.75","1,500.95","1,525.20","1,490.45","88.67M","-0.42%"
"Jun 15, 2004","1,501.00","1,481.45","1,507.85","1,481.00","97.74M","1.33%"
"Jun 14, 2004","1,481.35","1,508.15","1,509.60","1,474.65","96.83M","-1.80%"
"Jun 11, 2004","1,508.45","1,544.95","1,547.40","1,504.80","85.74M","-2.35%"
"Jun 10, 2004","1,544.75","1,547.70","1,552.75","1,535.00","78.63M","-0.23%"
"Jun 09, 2004","1,548.30","1,550.45","1,561.60","1,541.60","93.46M","-0.15%"
"Jun 08, 2004","1,550.55","1,542.60","1,557.00","1,526.45","91.17M","0.52%"
"Jun 07, 2004","1,542.55","1,521.60","1,557.50","1,521.60","105.18M","1.41%"
"Jun 04, 2004","1,521.10","1,494.85","1,527.00","1,480.80","106.87M","1.74%"
"Jun 03, 2004","1,495.10","1,535.80","1,566.50","1,484.50","112.50M","-2.61%"
"Jun 02, 2004","1,535.20","1,508.00","1,543.30","1,508.00","87.16M","1.81%"
"Jun 01, 2004","1,507.90","1,483.90","1,529.60","1,483.90","107.05M","1.64%"
"May 31, 2004","1,483.60","1,507.05","1,509.05","1,456.20","127.19M","-1.67%"
"May 28, 2004","1,508.75","1,586.35","1,587.10","1,504.00","134.30M","-4.89%"
"May 27, 2004","1,586.40","1,590.15","1,606.00","1,576.05","101.14M","-0.78%"
"May 26, 2004","1,598.80","1,608.15","1,625.70","1,587.00","101.45M","-0.49%"
"May 25, 2004","1,606.70","1,608.90","1,621.45","1,566.40","101.37M","-0.13%"
"May 24, 2004","1,608.85","1,563.65","1,613.60","1,563.05","93.13M","3.12%"
"May 21, 2004","1,560.20","1,545.05","1,566.15","1,498.10","113.12M","1.06%"
"May 20, 2004","1,543.85","1,566.50","1,591.05","1,531.30","134.94M","-1.53%"
"May 19, 2004","1,567.85","1,508.05","1,576.05","1,508.05","141.94M","4.25%"
"May 18, 2004","1,503.95","1,392.95","1,517.60","1,389.65","148.41M","8.30%"
"May 17, 2004","1,388.75","1,582.50","1,583.80","1,292.20","114.97M","-12.24%"
"May 14, 2004","1,582.40","1,717.05","1,722.80","1,566.95","177.16M","-7.87%"
"May 13, 2004","1,717.50","1,707.95","1,750.30","1,625.10","155.58M","0.37%"
"May 12, 2004","1,711.10","1,699.25","1,721.35","1,689.85","106.58M","0.69%"
"May 11, 2004","1,699.45","1,768.70","1,768.70","1,692.90","98.60M","-3.94%"
"May 10, 2004","1,769.10","1,804.40","1,804.40","1,753.80","98.00M","-1.96%"
"May 07, 2004","1,804.45","1,832.85","1,833.15","1,796.95","84.07M","-1.55%"
"May 06, 2004","1,832.80","1,810.30","1,837.95","1,810.30","83.79M","1.27%"
"May 05, 2004","1,809.90","1,789.45","1,814.35","1,788.10","76.70M","0.94%"
"May 04, 2004","1,793.10","1,769.10","1,803.15","1,768.80","89.71M","1.49%"
"May 03, 2004","1,766.70","1,796.10","1,801.45","1,742.80","105.96M","-1.64%"
"Apr 30, 2004","1,796.10","1,820.55","1,841.45","1,788.30","105.82M","-0.71%"
"Apr 29, 2004","1,808.95","1,816.70","1,818.90","1,793.10","136.95M","-0.42%"
"Apr 28, 2004","1,816.55","1,819.00","1,833.95","1,801.80","117.15M","-0.04%"
"Apr 27, 2004","1,817.25","1,890.05","1,893.10","1,814.00","120.42M","-3.97%"
"Apr 23, 2004","1,892.45","1,890.85","1,912.35","1,885.75","127.54M","0.15%"
"Apr 22, 2004","1,889.55","1,873.55","1,894.60","1,871.00","116.78M","0.86%"
"Apr 21, 2004","1,873.35","1,844.35","1,876.00","1,838.60","114.89M","1.58%"
"Apr 20, 2004","1,844.25","1,844.40","1,851.00","1,832.00","102.77M","0.01%"
"Apr 19, 2004","1,844.05","1,868.20","1,876.20","1,837.40","93.08M","-1.29%"
"Apr 17, 2004","1,868.10","1,869.20","1,875.95","1,864.95","23.01M","-0.05%"
"Apr 16, 2004","1,868.95","1,863.85","1,882.55","1,861.80","83.29M","0.38%"
"Apr 15, 2004","1,861.95","1,878.50","1,884.50","1,855.00","112.26M","-0.88%"
"Apr 13, 2004","1,878.45","1,838.50","1,885.15","1,819.80","85.83M","2.19%"
"Apr 12, 2004","1,838.20","1,860.30","1,873.75","1,828.95","80.21M","-0.83%"
"Apr 08, 2004","1,853.55","1,854.00","1,864.95","1,839.70","93.98M","0.26%"
"Apr 07, 2004","1,848.70","1,856.40","1,865.20","1,833.95","86.26M","-0.13%"
"Apr 06, 2004","1,851.15","1,870.80","1,876.15","1,836.90","109.41M","-0.29%"
"Apr 05, 2004","1,856.60","1,841.10","1,878.80","1,840.00","102.60M","0.84%"
"Apr 02, 2004","1,841.10","1,856.10","1,856.30","1,809.00","118.74M","1.18%"
"Apr 01, 2004","1,819.65","1,771.45","1,823.05","1,771.45","111.07M","2.69%"
"Mar 31, 2004","1,771.90","1,744.60","1,775.30","1,740.20","93.07M","1.24%"
"Mar 30, 2004","1,750.15","1,762.15","1,775.40","1,746.25","88.67M","-0.68%"
"Mar 29, 2004","1,762.05","1,747.35","1,766.15","1,739.50","81.09M","0.83%"
"Mar 26, 2004","1,747.50","1,704.45","1,755.45","1,703.80","107.61M","2.53%"
"Mar 25, 2004","1,704.45","1,691.95","1,720.65","1,691.95","108.54M","0.73%"
"Mar 24, 2004","1,692.10","1,697.40","1,700.65","1,676.40","88.91M","-0.25%"
"Mar 23, 2004","1,696.40","1,685.15","1,710.45","1,669.70","99.20M","0.68%"
"Mar 22, 2004","1,685.00","1,726.30","1,726.35","1,678.40","89.14M","-2.32%"
"Mar 19, 2004","1,725.10","1,716.30","1,738.60","1,703.55","98.83M","0.49%"
"Mar 18, 2004","1,716.65","1,750.00","1,754.95","1,708.30","99.55M","-1.90%"
"Mar 17, 2004","1,749.85","1,749.60","1,765.05","1,738.85","98.29M","0.03%"
"Mar 16, 2004","1,749.35","1,763.35","1,769.50","1,730.10","145.24M","-0.80%"
"Mar 15, 2004","1,763.40","1,812.45","1,836.00","1,751.80","134.13M","-2.69%"
"Mar 12, 2004","1,812.20","1,805.20","1,820.95","1,775.90","126.01M","0.38%"
"Mar 11, 2004","1,805.40","1,843.95","1,843.95","1,798.45","116.66M","-2.11%"
"Mar 10, 2004","1,844.35","1,866.30","1,866.40","1,835.80","131.85M","-1.16%"
"Mar 09, 2004","1,866.05","1,884.50","1,898.70","1,843.00","127.69M","-1.02%"
"Mar 08, 2004","1,885.25","1,868.15","1,891.95","1,867.95","129.10M","0.94%"
"Mar 05, 2004","1,867.70","1,843.90","1,871.10","1,843.90","116.41M","1.29%"
"Mar 04, 2004","1,843.85","1,859.30","1,867.95","1,831.20","112.52M","-0.89%"
"Mar 03, 2004","1,860.40","1,852.45","1,868.25","1,842.45","133.76M","0.42%"
"Mar 01, 2004","1,852.70","1,798.35","1,856.45","1,795.35","113.70M","2.91%"
"Feb 27, 2004","1,800.30","1,765.90","1,807.45","1,763.95","128.74M","1.95%"
"Feb 26, 2004","1,765.80","1,787.45","1,818.60","1,760.55","114.14M","-1.18%"
"Feb 25, 2004","1,786.80","1,833.65","1,834.10","1,779.00","102.77M","-1.90%"
"Feb 24, 2004","1,821.35","1,808.40","1,826.85","1,780.35","132.74M","0.73%"
"Feb 23, 2004","1,808.20","1,853.00","1,867.25","1,800.20","99.79M","-2.40%"
"Feb 20, 2004","1,852.65","1,858.25","1,872.85","1,831.15","130.22M","-0.30%"
"Feb 19, 2004","1,858.30","1,916.65","1,919.70","1,851.80","140.47M","-3.03%"
"Feb 18, 2004","1,916.45","1,920.00","1,935.80","1,912.60","109.07M","-0.19%"
"Feb 17, 2004","1,920.10","1,913.55","1,926.15","1,905.50","122.68M","0.34%"
"Feb 16, 2004","1,913.55","1,914.45","1,929.50","1,909.45","116.67M","-0.00%"
"Feb 13, 2004","1,913.60","1,875.60","1,916.20","1,873.25","123.51M","1.50%"
"Feb 12, 2004","1,885.30","1,892.20","1,906.10","1,869.25","109.93M","-0.33%"
"Feb 11, 2004","1,891.50","1,891.80","1,894.80","1,874.50","110.96M","0.57%"
"Feb 10, 2004","1,880.75","1,880.85","1,897.00","1,861.65","130.43M","0.00%"
"Feb 09, 2004","1,880.70","1,834.90","1,885.20","1,833.05","102.13M","2.57%"
"Feb 06, 2004","1,833.65","1,804.35","1,837.95","1,797.95","119.13M","1.62%"
"Feb 05, 2004","1,804.50","1,823.50","1,846.75","1,787.15","152.93M","-0.97%"
"Feb 04, 2004","1,822.20","1,769.10","1,829.65","1,761.75","152.46M","3.01%"
"Feb 03, 2004","1,769.00","1,809.30","1,815.95","1,755.65","142.15M","-2.25%"
"Jan 30, 2004","1,809.75","1,843.70","1,860.40","1,804.30","137.22M","-1.84%"
"Jan 29, 2004","1,843.60","1,863.00","1,883.10","1,827.25","158.14M","-1.05%"
"Jan 28, 2004","1,863.10","1,903.90","1,918.45","1,846.35","153.54M","-2.18%"
"Jan 27, 2004","1,904.70","1,847.90","1,911.30","1,844.65","127.78M","3.09%"
"Jan 23, 2004","1,847.55","1,771.10","1,858.50","1,771.10","130.36M","4.35%"
"Jan 22, 2004","1,770.50","1,824.70","1,854.55","1,756.25","164.35M","-2.97%"
"Jan 21, 2004","1,824.60","1,895.45","1,899.55","1,811.35","142.24M","-3.63%"
"Jan 20, 2004","1,893.25","1,928.80","1,957.65","1,876.85","137.95M","-2.18%"
"Jan 19, 2004","1,935.35","1,901.90","1,943.10","1,874.95","120.70M","1.83%"
"Jan 16, 2004","1,900.65","1,944.15","1,953.05","1,887.10","122.46M","-2.25%"
"Jan 15, 2004","1,944.45","1,983.20","2,000.30","1,933.25","121.99M","-1.90%"
"Jan 14, 2004","1,982.15","1,987.40","1,995.20","1,970.10","113.21M","0.94%"
"Jan 13, 2004","1,963.60","1,944.70","1,967.85","1,926.10","109.88M","0.93%"
"Jan 12, 2004","1,945.60","1,972.00","1,980.55","1,936.75","116.68M","-1.33%"
"Jan 09, 2004","1,971.90","1,969.00","2,014.65","1,957.45","153.06M","0.17%"
"Jan 08, 2004","1,968.55","1,918.10","1,973.45","1,918.10","115.68M","2.70%"
"Jan 07, 2004","1,916.75","1,927.95","1,930.95","1,888.10","119.20M","-0.52%"
"Jan 06, 2004","1,926.70","1,955.10","1,979.05","1,908.75","124.02M","-1.45%"
"Jan 05, 2004","1,955.00","1,946.30","1,969.20","1,930.75","129.70M","0.46%"
"Jan 02, 2004","1,946.05","1,912.25","1,951.70","1,911.05","117.08M","1.77%"
"Jan 01, 2004","1,912.25","1,880.35","1,917.05","1,880.35","102.55M","1.73%"
"Dec 31, 2003","1,879.75","1,868.90","1,895.65","1,852.50","114.77M","0.35%"
"Dec 30, 2003","1,873.25","1,878.90","1,914.40","1,858.55","149.04M","-0.04%"
"Dec 29, 2003","1,874.05","1,838.05","1,876.00","1,837.65","98.55M","2.01%"
"Dec 26, 2003","1,837.05","1,804.70","1,840.35","1,804.70","114.22M","1.57%"
"Dec 24, 2003","1,808.70","1,788.45","1,815.60","1,780.30","135.00M","1.60%"
"Dec 23, 2003","1,780.30","1,789.10","1,800.90","1,751.05","85.98M","-0.49%"
"Dec 22, 2003","1,789.15","1,778.85","1,794.30","1,778.40","93.94M","0.60%"
"Dec 19, 2003","1,778.55","1,757.00","1,783.70","1,755.40","140.66M","1.28%"
"Dec 18, 2003","1,756.10","1,733.20","1,759.00","1,725.85","114.57M","1.32%"
"Dec 17, 2003","1,733.25","1,736.35","1,746.20","1,725.40","101.35M","-0.17%"
"Dec 16, 2003","1,736.25","1,723.90","1,740.30","1,711.30","105.56M","0.71%"
"Dec 15, 2003","1,723.95","1,699.70","1,728.00","1,699.70","99.58M","1.47%"
"Dec 12, 2003","1,698.90","1,695.80","1,705.95","1,686.45","95.31M","0.21%"
"Dec 11, 2003","1,695.40","1,688.35","1,701.70","1,678.35","85.83M","0.50%"
"Dec 10, 2003","1,686.90","1,675.75","1,697.30","1,672.65","102.33M","0.66%"
"Dec 09, 2003","1,675.85","1,646.40","1,677.90","1,646.40","82.35M","1.80%"
"Dec 08, 2003","1,646.25","1,644.85","1,654.35","1,631.85","95.77M","0.03%"
"Dec 05, 2003","1,645.80","1,675.50","1,688.25","1,642.05","100.93M","-1.76%"
"Dec 04, 2003","1,675.20","1,670.65","1,683.75","1,656.10","103.57M","0.28%"
"Dec 03, 2003","1,670.50","1,660.70","1,676.20","1,655.90","97.02M","0.72%"
"Dec 02, 2003","1,658.50","1,657.65","1,671.85","1,639.65","117.86M","0.05%"
"Dec 01, 2003","1,657.65","1,615.85","1,660.55","1,615.70","110.44M","2.62%"
"Nov 28, 2003","1,615.25","1,598.55","1,618.95","1,598.55","99.39M","1.06%"
"Nov 27, 2003","1,598.35","1,568.85","1,602.60","1,568.70","113.55M","1.89%"
"Nov 25, 2003","1,568.65","1,543.95","1,572.05","1,543.95","95.58M","1.60%"
"Nov 24, 2003","1,543.90","1,541.35","1,554.05","1,536.50","116.68M","0.21%"
"Nov 21, 2003","1,540.70","1,520.40","1,547.00","1,509.15","112.86M","1.21%"
"Nov 20, 2003","1,522.30","1,542.85","1,558.15","1,517.90","112.47M","-1.19%"
"Nov 19, 2003","1,540.60","1,563.95","1,564.00","1,534.35","110.70M","-1.52%"
"Nov 18, 2003","1,564.40","1,579.15","1,591.25","1,557.20","106.24M","-0.98%"
"Nov 17, 2003","1,579.90","1,563.10","1,584.75","1,554.40","89.95M","1.09%"
"Nov 15, 2003","1,562.80","1,549.65","1,571.30","1,542.00","37.84M","0.80%"
"Nov 14, 2003","1,550.45","1,577.20","1,580.30","1,544.75","109.49M","-1.87%"
"Nov 13, 2003","1,579.95","1,610.40","1,616.15","1,573.60","108.85M","-1.49%"
"Nov 12, 2003","1,603.80","1,601.30","1,617.75","1,598.00","107.39M","0.17%"
"Nov 11, 2003","1,601.15","1,594.50","1,608.85","1,590.95","108.54M","0.42%"
"Nov 10, 2003","1,594.50","1,603.55","1,603.65","1,568.10","62.35M","0.15%"
"Nov 07, 2003","1,592.05","1,612.10","1,624.50","1,585.35","138.36M","-1.25%"
"Nov 06, 2003","1,612.20","1,610.55","1,630.25","1,605.40","174.02M","0.19%"
"Nov 05, 2003","1,609.15","1,618.70","1,627.60","1,592.55","151.58M","-0.59%"
"Nov 04, 2003","1,618.70","1,601.30","1,626.40","1,601.30","205.24M","1.06%"
"Nov 03, 2003","1,601.65","1,556.50","1,605.60","1,556.50","151.96M","2.94%"
"Oct 31, 2003","1,555.90","1,517.10","1,559.75","1,515.55","154.48M","2.57%"
"Oct 30, 2003","1,516.85","1,499.25","1,524.25","1,495.80","202.27M","1.23%"
"Oct 29, 2003","1,498.45","1,481.30","1,501.70","1,477.10","134.07M","1.13%"
"Oct 28, 2003","1,481.75","1,485.45","1,500.80","1,471.30","138.89M","-0.24%"
"Oct 27, 2003","1,485.30","1,522.05","1,524.05","1,482.00","135.06M","-2.41%"
"Oct 25, 2003","1,521.95","1,506.05","1,533.05","1,506.05","43.19M","1.06%"
"Oct 24, 2003","1,506.05","1,485.80","1,512.55","1,434.75","150.86M","2.42%"
"Oct 23, 2003","1,470.45","1,494.75","1,503.00","1,466.25","133.91M","-1.58%"
"Oct 22, 2003","1,494.10","1,506.75","1,522.65","1,483.00","152.76M","-0.82%"
"Oct 21, 2003","1,506.50","1,546.20","1,549.65","1,496.95","196.13M","-2.35%"
"Oct 20, 2003","1,542.70","1,569.70","1,574.10","1,536.50","167.97M","-1.70%"
"Oct 17, 2003","1,569.45","1,565.20","1,574.10","1,552.15","200.57M","0.88%"
"Oct 16, 2003","1,555.70","1,537.30","1,563.40","1,537.30","162.78M","1.22%"
"Oct 15, 2003","1,537.00","1,521.45","1,543.85","1,503.00","152.16M","1.07%"
"Oct 14, 2003","1,520.80","1,548.70","1,562.85","1,513.75","182.18M","-1.68%"
"Oct 13, 2003","1,546.75","1,523.35","1,550.90","1,516.05","132.23M","1.55%"
"Oct 10, 2003","1,523.10","1,507.10","1,527.25","1,505.10","152.85M","1.40%"
"Oct 09, 2003","1,502.10","1,487.85","1,505.05","1,478.40","117.87M","1.59%"
"Oct 08, 2003","1,478.60","1,477.85","1,493.05","1,460.60","147.78M","0.05%"
"Oct 07, 2003","1,477.85","1,478.95","1,498.45","1,467.75","210.47M","-0.07%"
"Oct 06, 2003","1,478.90","1,449.45","1,481.05","1,423.75","145.93M","2.04%"
"Oct 03, 2003","1,449.30","1,420.85","1,451.20","1,420.85","140.54M","2.00%"
"Oct 01, 2003","1,420.85","1,416.60","1,430.90","1,407.95","118.75M","0.26%"
"Sep 30, 2003","1,417.10","1,400.70","1,418.10","1,399.80","117.56M","1.23%"
"Sep 29, 2003","1,399.95","1,386.90","1,422.35","1,386.10","139.66M","0.94%"
"Sep 26, 2003","1,386.95","1,357.55","1,389.30","1,357.35","142.17M","2.19%"
"Sep 25, 2003","1,357.20","1,371.45","1,377.25","1,352.80","196.92M","-1.08%"
"Sep 24, 2003","1,372.05","1,324.85","1,373.90","1,322.65","137.40M","3.30%"
"Sep 23, 2003","1,328.20","1,302.85","1,333.70","1,290.55","118.68M","1.94%"
"Sep 22, 2003","1,302.90","1,319.25","1,333.55","1,300.25","114.65M","-1.46%"
"Sep 19, 2003","1,322.15","1,303.20","1,331.05","1,285.25","152.26M","1.52%"
"Sep 18, 2003","1,302.35","1,341.45","1,342.60","1,299.25","142.76M","-2.93%"
"Sep 17, 2003","1,341.60","1,357.95","1,377.45","1,332.20","165.35M","-1.20%"
"Sep 16, 2003","1,357.95","1,330.15","1,362.10","1,299.50","194.59M","2.16%"
"Sep 15, 2003","1,329.25","1,371.75","1,371.85","1,322.65","144.30M","-3.12%"
"Sep 12, 2003","1,372.10","1,405.55","1,415.65","1,367.15","141.94M","-2.21%"
"Sep 11, 2003","1,403.15","1,409.65","1,422.40","1,399.60","154.18M","-0.45%"
"Sep 10, 2003","1,409.55","1,407.00","1,414.10","1,389.65","184.18M","0.18%"
"Sep 09, 2003","1,407.05","1,417.80","1,430.70","1,397.65","132.14M","-0.73%"
"Sep 08, 2003","1,417.35","1,398.40","1,420.25","1,398.35","109.01M","1.36%"
"Sep 05, 2003","1,398.40","1,373.00","1,400.90","1,372.75","139.88M","1.87%"
"Sep 04, 2003","1,372.70","1,358.90","1,382.60","1,355.80","171.39M","0.98%"
"Sep 03, 2003","1,359.35","1,387.20","1,394.95","1,353.60","169.29M","-1.88%"
"Sep 02, 2003","1,385.45","1,375.95","1,388.95","1,366.90","129.85M","0.69%"
"Sep 01, 2003","1,375.95","1,356.70","1,379.40","1,356.65","120.49M","1.43%"
"Aug 29, 2003","1,356.55","1,341.20","1,365.80","1,340.80","187.82M","1.16%"
"Aug 28, 2003","1,341.05","1,340.20","1,349.00","1,328.35","147.16M","0.06%"
"Aug 27, 2003","1,340.30","1,318.75","1,346.30","1,318.75","186.17M","1.68%"
"Aug 26, 2003","1,318.20","1,270.20","1,322.95","1,269.50","203.04M","3.71%"
"Aug 25, 2003","1,271.10","1,311.95","1,332.55","1,245.85","189.20M","-3.05%"
"Aug 22, 2003","1,311.15","1,301.50","1,319.45","1,298.80","174.01M","0.78%"
"Aug 21, 2003","1,300.95","1,288.20","1,304.15","1,287.00","147.95M","1.05%"
"Aug 20, 2003","1,287.40","1,280.80","1,292.95","1,280.80","179.40M","0.76%"
"Aug 19, 2003","1,277.70","1,286.05","1,307.60","1,268.10","233.90M","-0.29%"
"Aug 18, 2003","1,281.40","1,247.90","1,285.70","1,247.90","214.89M","2.70%"
"Aug 14, 2003","1,247.75","1,247.00","1,260.35","1,243.40","150.83M","0.07%"
"Aug 13, 2003","1,246.90","1,235.35","1,249.35","1,229.30","127.52M","0.98%"
"Aug 12, 2003","1,234.75","1,233.95","1,249.35","1,229.80","146.06M","0.15%"
"Aug 11, 2003","1,232.85","1,222.60","1,240.35","1,215.75","154.66M","0.83%"
"Aug 08, 2003","1,222.65","1,199.70","1,224.50","1,199.70","130.09M","2.15%"
"Aug 07, 2003","1,196.95","1,170.75","1,199.70","1,170.75","112.32M","2.21%"
"Aug 06, 2003","1,171.05","1,184.10","1,191.05","1,164.75","112.28M","-1.13%"
"Aug 05, 2003","1,184.45","1,203.90","1,218.50","1,181.00","108.25M","-1.59%"
"Aug 04, 2003","1,203.60","1,196.05","1,206.10","1,185.95","101.51M","0.66%"
"Aug 01, 2003","1,195.75","1,185.80","1,198.80","1,180.30","86.33M","0.83%"
"Jul 31, 2003","1,185.85","1,183.30","1,198.50","1,181.90","117.34M","0.24%"
"Jul 30, 2003","1,183.00","1,175.30","1,187.70","1,168.45","82.32M","0.70%"
"Jul 29, 2003","1,174.75","1,169.25","1,177.25","1,154.80","76.21M","0.47%"
"Jul 28, 2003","1,169.20","1,163.25","1,180.60","1,163.25","82.80M","0.55%"
"Jul 25, 2003","1,162.75","1,135.50","1,164.70","1,135.05","85.40M","2.04%"
"Jul 24, 2003","1,139.45","1,119.95","1,144.35","1,118.55","92.46M","1.82%"
"Jul 23, 2003","1,119.05","1,109.60","1,124.70","1,109.60","93.26M","0.89%"
"Jul 22, 2003","1,109.20","1,115.35","1,118.25","1,089.30","80.61M","-0.59%"
"Jul 21, 2003","1,115.80","1,140.00","1,146.40","1,112.55","72.12M","-2.12%"
"Jul 18, 2003","1,140.00","1,151.85","1,162.60","1,130.45","77.57M","-1.04%"
"Jul 17, 2003","1,152.00","1,168.85","1,175.95","1,145.65","80.35M","-1.43%"
"Jul 16, 2003","1,168.75","1,158.70","1,170.45","1,148.60","67.84M","0.77%"
